ID_Record,Tax Account,Legal Account ID,Sec ID,CUSIP,Entry CD,Currency,Net Amount,Withholding Amount,Credit and Debit,Tax Type,Tax Type Definition,Transaction Date
183,46513492,55049958,7251104,5232214,INT,USD,57543,2337,Debit,Q1,First quarter of the year,2021-04-30
403,28894568,32340144,7095958,7537893,INT,CNY,83749,1317,Debit,UHNW,Ultra High Net Worth,2019-08-03
984,55525241,21706822,3733212,3369098,INT,USD,15461,2730,Credit,B & C,Bonds And Coupons,2020-05-29
121,28185755,66186145,4125770,3622201,INT,USD,19405,498,Debit,WPICC,With Profits Insurance Capital Component,2022-11-04
461,57556729,43800887,7759649,6811435,INT,USD,68079,3908,Debit,FTT,Financial Transaction Tax,2021-06-13
346,47813104,67491586,9445031,9096134,DIV,USD,51125,8421,Debit,DGI,Domestically Generated Inflation,2020-06-19
815,34182062,39197795,4964203,1705837,INT,USD,54621,3625,Debit,ETF,Exchange Traded Funds,2019-12-11
69,10454443,27627521,2960075,9503795,INT,USD,51791,1319,Debit,A/R,Accounts Receivable,2021-12-25
748,20500952,72538149,265833,1752779,DIV,USD,81874,5621,Credit,LTI,Loan to Income,2023-02-11
291,73726461,94943311,629093,9901565,DIV,USD,16775,6639,Credit,NAV,Net Asset Value,2021-02-02
676,66813463,27627521,5162462,6625499,INT,NZD,55499,301,Credit,MBO,Management Buy Out,2017-10-28
444,45989749,48384435,3484848,8883356,INT,SEK,8663,7078,Credit,RCM,Risk Capital Margin,2012-12-07
347,88945087,58383414,8634366,6298882,INT,NZD,37808,9431,Debit,ETF,Exchange Traded Funds,2022-09-02
559,66889399,81633087,437832,5686522,INT,USD,1483,2093,Debit,CDS,Credit Default Swap,2018-06-03
542,72538149,81434054,8641841,4993670,DIV,USD,27186,6148,Credit,MBO,Management Buy Out,2010-12-17
108,15809979,95851287,8900033,4204753,DIV,USD,29080,475,Credit,EC,European Commission,2020-03-13
907,13746606,70024192,663751,3062045,DIV,USD,11865,9649,Debit,WoM,Whole of Market,2014-03-14
508,62319030,49179970,1526717,5589699,DIV,AUD,77621,810,Debit,ABS,Absences - As In Compensated Absences,2010-11-09
840,72681076,35771047,1588231,5209654,DIV,CHF,46147,3769,Credit,CT,Corporation Tax,2012-07-09
971,11145877,84760669,5575310,4439546,INT,USD,23273,2326,Credit,ADMIN,Administrative,2013-03-13
721,60422965,30005766,946143,5786346,DIV,USD,78234,9082,Debit,Q1,First quarter of the year,2010-05-11
116,95583720,85318734,6864471,3071863,DIV,USD,68397,301,Credit,A/R,Accounts Receivable,2019-04-06
921,27905992,79230130,1002761,4750444,DIV,USD,96331,3466,Debit,Q3,Third quarter of the year,2013-11-13
939,15355224,24712552,2532577,9316492,INT,USD,19463,6095,Debit,WPICC,With Profits Insurance Capital Component,2019-09-23
698,25556744,54396323,1101735,8241753,INT,USD,84451,5439,Credit,EBT,Earnings Before Taxes,2017-12-06
196,90690909,79158724,4728742,3570216,DIV,GBP,56468,690,Credit,IHT,Inheritance Tax,2022-11-07
176,49241665,77279818,5021348,1473421,DIV,USD,97181,3792,Credit,RoC,Return on Capital,2018-03-23
653,42513296,54125434,7091210,8326534,DIV,USD,66387,4,Credit,Q1,First quarter of the year,2021-12-22
467,54312709,99828659,9741358,6464572,DIV,SEK,527,8375,Debit,MBO,Management Buy Out,2018-11-12
956,85318734,29982981,6030543,6119257,INT,JPY,75943,218,Debit,Q1,First quarter of the year,2015-03-08
205,75711159,58335111,4923665,5798220,INT,AUD,41014,5185,Debit,CAP.,Capital,2016-03-30
624,22710910,49900301,9465650,8932640,INT,USD,62798,519,Debit,FoHF,Fund of Hedge Funds,2011-05-02
461,52807748,49961297,7408595,5393265,DIV,NZD,13031,1121,Credit,FoF,Fund of Funds,2019-08-07
51,32988815,48896987,7142694,1166164,DIV,NZD,76533,5231,Credit,NAV,Net Asset Value,2023-08-18
849,43800887,18447363,599067,2709004,DIV,CAD,60454,7214,Debit,VaR,Value at Risk,2020-01-02
616,27949585,57392004,7050620,7626332,DIV,CNY,32873,489,Debit,UHNW,Ultra High Net Worth,2019-01-17
950,45522817,54527957,195815,8072063,INT,GBP,71402,5543,Credit,MBO,Management Buy Out,2011-01-04
800,51390397,62189574,5217985,4727283,INT,SEK,34983,7813,Debit,CWP,Conventional With Profits,2010-12-06
774,33141145,86507678,7726267,7444578,INT,USD,48485,8193,Credit,A/R,Accounts Receivable,2014-03-01
377,12497117,85147159,6689974,6428972,DIV,JPY,42953,8464,Debit,FoHF,Fund of Hedge Funds,2014-12-29
140,88007260,37171780,8752715,8050050,DIV,SEK,51685,1244,Debit,ADMIN,Administrative,2012-01-25
740,14378492,94632989,1555848,4113458,INT,CAD,53606,6616,Debit,RoC,Return on Capital,2017-01-24
550,68976534,88190024,7968863,3610163,DIV,EUR,81799,1382,Debit,CIMPS,Contracted-in Money Purchase Scheme,2019-02-10
146,73175446,47780283,2150879,2451220,DIV,CNY,64606,6653,Debit,COMPS,Contracted-out Money Purchase Scheme,2019-03-16
44,80471878,91554021,2328677,3208913,DIV,SEK,8219,4614,Credit,PV,Present Value,2019-06-19
561,27135468,17180297,9007083,8533025,INT,USD,41523,5134,Debit,BA,Bank Adjustments,2020-07-13
731,48040539,66890568,9549024,1687698,DIV,USD,47316,8290,Credit,Q2,Second quarter of the year,2011-03-08
802,76166102,32118244,6189320,5005457,DIV,CAD,96815,416,Debit,PV,Present Value,2012-12-10
794,57814916,28980847,8890480,6639549,DIV,GBP,65248,707,Debit,A/R,Accounts Receivable,2010-07-14
987,23832603,41160695,6329887,6268892,INT,CAD,47490,6338,Debit,Q1,First quarter of the year,2022-02-11
430,36423981,79667320,5609331,8312921,INT,CAD,66949,7545,Debit,ADJ,Adjustment,2018-06-21
830,35930692,28832125,9567066,7670364,INT,USD,31396,2137,Debit,BA,Bank Adjustments,2022-09-22
380,87623877,72152602,1721671,5750470,DIV,SEK,78243,9299,Credit,IHT,Inheritance Tax,2015-05-02
500,43000089,62374487,6278461,1468407,INT,USD,87954,623,Debit,PBT,Profit before Taxes,2020-08-23
332,18289456,32824233,2968174,2544890,DIV,USD,85438,846,Debit,RoC,Return on Capital,2014-03-14
455,78901033,83503463,779225,5536556,INT,USD,58555,531,Debit,Q3,Third quarter of the year,2010-09-19
636,28980847,49179970,9183525,1904943,DIV,USD,33199,2912,Credit,EC,European Commission,2018-12-30
470,37171780,62976491,8419448,1280581,INT,CAD,55550,7232,Credit,ADMIS,Admission,2012-11-08
525,78731433,26139044,2168281,4535120,INT,SEK,70212,8750,Credit,PV,Present Value,2012-05-01
404,44514217,31832459,618931,3072486,DIV,AUD,8146,779,Credit,WPICC,With Profits Insurance Capital Component,2023-05-18
449,68433278,62824975,9382215,8837563,DIV,EUR,88370,8104,Credit,FoHF,Fund of Hedge Funds,2012-04-15
343,70975614,62189574,7040194,9818373,DIV,CNY,34600,3500,Debit,Q3,Third quarter of the year,2010-05-21
172,13017177,27599999,6475905,2941977,DIV,NZD,19519,9809,Credit,TV,Transfer Value,2010-12-22
481,27442307,28902520,1039722,1702527,INT,USD,61608,2189,Credit,DGI,Domestically Generated Inflation,2010-10-26
540,18844395,50095645,7710367,4797867,DIV,GBP,10784,7154,Debit,APPROP,Appropriations,2014-02-09
157,51363026,55218825,7638220,4322678,DIV,USD,41507,2032,Credit,RCM,Risk Capital Margin,2014-08-20
277,61280142,68055950,8413877,5427506,DIV,USD,35335,4531,Credit,PV,Present Value,2022-08-07
61,76657548,69582047,6537664,7178150,INT,AUD,38733,191,Debit,ADDL,Additional,2022-12-10
60,18492606,39510167,5606642,5967173,INT,JPY,48212,6655,Debit,B & C,Bonds And Coupons,2011-08-05
241,70972539,80404149,541664,2754290,INT,CNY,5475,5262,Debit,ADDL,Additional,2016-11-15
829,52475580,36049040,8351082,3544037,DIV,JPY,63807,6279,Debit,WPA,With Profits Actuary / With Profits Annuity,2010-11-18
97,84832673,84804428,7144483,2892547,INT,USD,25951,7340,Credit,MBI,Management Buy In,2018-08-07
289,87910940,66461688,1539883,8866744,DIV,CAD,47459,217,Debit,C/S,Cost Sharing,2018-12-24
84,60159532,23751502,7457700,9741362,DIV,GBP,95154,417,Credit,C+MV,Cost Plus Market Value,2012-05-03
997,83920230,94751586,6624518,7815245,INT,CNY,19400,6377,Debit,CAR,Centralized Accounts Receivable,2019-07-08
715,72922651,49161774,3477264,6594321,DIV,USD,93502,9831,Credit,EBT,Earnings Before Taxes,2013-09-02
498,47157186,80879010,935304,6429552,DIV,CAD,99487,1998,Debit,ABACCR,Absences Accrual - (As In Compensated Absences Accrual),2016-09-07
208,49583973,40510830,8862547,4260682,DIV,EUR,91665,3865,Debit,MBO,Management Buy Out,2017-10-16
503,82111994,57210307,8648187,5013769,DIV,USD,31510,9744,Credit,EC,European Commission,2019-07-28
553,29211455,48384435,8521463,8583473,INT,USD,81677,1608,Debit,CDS,Credit Default Swap,2015-05-07
830,62189574,25266403,8510095,5442250,INT,USD,88153,5407,Debit,C+MV,Cost Plus Market Value,2014-09-09
512,29026094,68247819,207050,5426861,INT,AUD,27255,6450,Debit,ABS,Absences - As In Compensated Absences,2010-03-19
530,22340420,85494016,9864861,1568742,DIV,AUD,78105,7929,Credit,AFD,Allowance For Depreciation,2019-04-18
152,69605154,52046885,4588360,6121479,INT,USD,7569,5558,Credit,CDS,Credit Default Swap,2010-11-30
982,45624217,12571700,1586025,1823954,DIV,USD,51984,2424,Debit,CIMPS,Contracted-in Money Purchase Scheme,2019-12-26
555,46238285,78901033,2512972,2899437,DIV,AUD,48044,8048,Credit,WPA,With Profits Actuary / With Profits Annuity,2010-06-19
602,86299615,30251121,5760197,2228412,DIV,CHF,45782,294,Debit,WPA,With Profits Actuary / With Profits Annuity,2023-01-22
395,80745939,43354931,6725935,4422732,INT,CHF,73144,608,Debit,CTF,Child Trust Fund,2016-11-09
415,94084740,29783008,3770465,3808597,INT,CAD,28210,6884,Credit,PAT,Profit after Taxes,2016-06-25
121,80516696,38031094,8839258,1122704,DIV,USD,20904,5200,Debit,CIMPS,Contracted-in Money Purchase Scheme,2014-02-09
749,61902829,87656751,6705424,7254640,DIV,NZD,85550,6218,Debit,FTT,Financial Transaction Tax,2019-08-24
105,82989756,79230130,1183548,3298213,DIV,CAD,78978,7436,Credit,CT,Corporation Tax,2019-12-08
403,99858674,73175446,685351,5954198,DIV,USD,13840,9644,Credit,ADMIN,Administrative,2014-04-17
709,42436409,85494016,5402655,2884805,DIV,USD,14022,3943,Credit,BA,Bank Adjustments,2011-01-02
848,51283716,26505047,2581911,9784317,INT,USD,3990,7308,Debit,NAV,Net Asset Value,2010-09-13
592,10238412,10654445,3880085,9639401,DIV,USD,24599,295,Debit,Q2,Second quarter of the year,2016-07-07
961,65238493,25712163,3584358,1604957,DIV,SEK,73235,8940,Debit,ABS,Absences - As In Compensated Absences,2015-02-24
602,21749419,52048326,3250595,7292196,DIV,CHF,35315,3288,Credit,CWP,Conventional With Profits,2020-12-21
181,28711131,53250221,5527799,5512313,DIV,USD,35667,2127,Credit,APC/APD,Amended Payroll Certification/Distribution,2010-07-16
34,38902618,90282782,9168226,2676689,DIV,USD,25767,4263,Debit,WPICC,With Profits Insurance Capital Component,2017-08-27
177,12498825,34573549,1211065,6227005,DIV,USD,99630,9821,Debit,ABS,Absences - As In Compensated Absences,2021-01-11
725,31502103,34979907,2926575,9905117,DIV,CNY,89138,5401,Credit,WPA,With Profits Actuary / With Profits Annuity,2014-12-24
400,28902520,73995383,7646034,8792810,DIV,CNY,18992,3126,Credit,UHNW,Ultra High Net Worth,2015-07-08
410,71642403,23328526,9643960,2936996,INT,USD,53033,2678,Debit,ADDL,Additional,2018-10-20
673,94078585,47665260,544658,3781593,INT,USD,13807,2586,Credit,APPROP,Appropriations,2022-09-26
546,33545401,67053989,3353340,2711900,INT,USD,63395,4708,Credit,PAT,Profit after Taxes,2022-12-08
747,52047810,47813104,8063271,1783063,DIV,USD,85919,6336,Debit,B & C,Bonds And Coupons,2013-09-03
351,51460112,51064915,9901094,9950511,INT,USD,17178,7510,Credit,FoHF,Fund of Hedge Funds,2021-07-15
312,63480411,83132469,6940634,3920099,DIV,CNY,55135,8267,Debit,EBT,Earnings Before Taxes,2019-06-23
859,11216911,54910698,4701841,3207627,INT,CAD,53803,302,Debit,ABS,Absences - As In Compensated Absences,2022-04-07
799,55947333,89955809,2000017,7222220,DIV,CNY,21348,7517,Credit,AID,Agency For International Development,2016-02-28
1000,51197830,42932238,378082,3353855,INT,CAD,55019,4102,Credit,COMPS,Contracted-out Money Purchase Scheme,2013-07-03
312,85014964,88392265,5331110,2000233,DIV,CAD,65248,5951,Credit,C/S,Cost Sharing,2018-01-12
618,94100035,48483391,3114663,4440190,DIV,USD,99919,3501,Credit,CIMPS,Contracted-in Money Purchase Scheme,2022-07-14
970,46107877,88190024,3991666,7952201,DIV,GBP,82779,6140,Debit,EC,European Commission,2023-11-09
131,96881023,42376429,6329631,1295972,DIV,USD,34728,3595,Credit,C+MV,Cost Plus Market Value,2021-04-21
277,83303286,81434830,6767766,2552834,DIV,USD,22616,9978,Debit,BEN/BENF,Benefit(s),2012-08-30
545,85707929,57833378,9296195,1999922,DIV,CAD,79109,2121,Credit,UHNW,Ultra High Net Worth,2010-05-30
359,69715333,81601466,2935341,5789686,INT,USD,62906,7705,Credit,A/R,Accounts Receivable,2019-05-28
836,83054748,77897436,7345078,2029700,DIV,EUR,14455,5853,Debit,VaR,Value at Risk,2017-02-05
470,88832905,27442307,8481844,9454827,INT,USD,2336,8909,Credit,IHT,Inheritance Tax,2023-08-07
758,62990974,41211205,8713030,5853832,DIV,USD,67932,8101,Debit,APC/APD,Amended Payroll Certification/Distribution,2012-04-03
494,63650982,77574403,674089,5652091,DIV,CAD,95185,3393,Credit,FoHF,Fund of Hedge Funds,2016-04-05
59,11339176,88945087,5402394,6436233,INT,USD,23939,903,Credit,BEN/BENF,Benefit(s),2019-04-19
259,63118447,72567700,6882613,1303276,INT,USD,39692,8505,Debit,RoC,Return on Capital,2021-08-13
472,93507249,73115564,9684853,2320462,INT,USD,33779,8831,Credit,CIMPS,Contracted-in Money Purchase Scheme,2016-04-08
512,28128752,56213876,6427724,4430447,INT,USD,31155,444,Debit,APC/APD,Amended Payroll Certification/Distribution,2020-08-15
578,20184849,35390240,4503127,5219848,INT,CHF,34019,6866,Credit,B & C,Bonds And Coupons,2016-01-01
458,34288504,67193454,7735806,4153139,INT,AUD,81497,9162,Debit,WPICC,With Profits Insurance Capital Component,2015-02-09
817,34544741,66718516,8307235,2826235,DIV,GBP,2257,1434,Debit,NBV,Net Book Value,2023-08-08
73,76551515,21643845,5371222,2426441,INT,USD,8897,6660,Debit,PAT,Profit after Taxes,2021-07-11
946,62374487,20780939,8090093,8239365,DIV,USD,53570,6730,Credit,ABACCR,Absences Accrual - (As In Compensated Absences Accrual),2016-11-05
852,74632363,41466196,4779072,9140884,DIV,AUD,69454,1496,Debit,ADMIS,Admission,2014-03-21
923,54396323,73525660,9300915,8431302,DIV,GBP,80972,9144,Debit,ETF,Exchange Traded Funds,2017-08-24
273,36595547,62076593,9336552,2467992,INT,SEK,8512,6729,Credit,Q4,Fourth quarter of the year,2019-10-31
497,92393246,62319030,3419290,2535756,DIV,USD,34605,8947,Debit,EC,European Commission,2014-04-23
598,12571700,88306991,1508360,8966365,DIV,USD,74365,2101,Debit,DGI,Domestically Generated Inflation,2013-03-25
184,31408025,48297731,5683361,3697939,INT,USD,26136,6018,Credit,Q1,First quarter of the year,2014-07-23
350,54196388,45686850,9114704,7815018,DIV,CAD,72968,3043,Credit,NBV,Net Book Value,2015-11-20
848,21380250,77736520,844416,7005067,DIV,CNY,22149,8062,Credit,C/S,Cost Sharing,2014-05-02
238,73426409,75871739,875333,6424037,DIV,GBP,6015,9030,Credit,ADMIN,Administrative,2019-03-18
590,87952297,66639433,6298928,6593259,INT,EUR,67724,5042,Credit,WoM,Whole of Market,2012-12-04
457,29385482,87408644,9470863,1863833,DIV,USD,77842,7642,Debit,PAT,Profit after Taxes,2022-11-11
143,70024192,78731433,736382,6801728,DIV,USD,59620,1592,Credit,C/S,Cost Sharing,2016-08-30
315,55049958,97583144,2408291,9303065,DIV,AUD,84421,1672,Credit,UHNW,Ultra High Net Worth,2022-03-02
817,77519707,60159532,5071302,4470546,DIV,AUD,37000,8563,Debit,Q2,Second quarter of the year,2010-04-05
619,55604556,97135333,3373918,8985719,DIV,USD,18924,4502,Debit,Q3,Third quarter of the year,2017-05-26
551,20346836,26331440,7621692,8967650,INT,SEK,50268,2962,Credit,MBO,Management Buy Out,2023-10-24
799,63001592,49179970,9155109,3319793,DIV,USD,38764,8874,Debit,IHT,Inheritance Tax,2023-02-11
821,97405000,20545243,8539814,2448572,INT,USD,20172,7033,Debit,ADMIS,Admission,2019-01-16
592,77897436,42743976,7198348,9749355,DIV,EUR,40434,5772,Debit,WPA,With Profits Actuary / With Profits Annuity,2021-04-09
238,81601466,82989756,7129084,9365692,DIV,GBP,29697,7839,Debit,PBT,Profit before Taxes,2017-07-09
507,87010936,61082735,1990647,2014546,DIV,JPY,4158,4963,Debit,CAR,Centralized Accounts Receivable,2010-10-14
24,47284938,22921827,1062537,4600421,DIV,CNY,48816,7612,Credit,EC,European Commission,2020-11-12
384,35608002,31502103,7921254,7841586,INT,USD,63380,394,Debit,CIMPS,Contracted-in Money Purchase Scheme,2016-05-03
339,47108351,17501495,8909984,8055949,INT,USD,15919,1325,Debit,LTI,Loan to Income,2019-03-20
650,68378856,90873674,2253661,8594288,DIV,GBP,17057,8242,Credit,DGI,Domestically Generated Inflation,2018-02-02
188,98455769,80188763,4733410,3645337,DIV,SEK,28867,2411,Credit,CAP.,Capital,2010-08-28
7,70927607,95445697,9609826,8806889,INT,CNY,51248,7266,Debit,FoF,Fund of Funds,2013-09-08
408,80446904,28711131,630072,1579639,INT,USD,63860,73,Debit,COMPS,Contracted-out Money Purchase Scheme,2010-07-23
9,99598576,11939016,9886950,9131918,DIV,USD,80699,5655,Debit,IHT,Inheritance Tax,2022-01-01
588,32915502,46238285,2857637,7928453,INT,CAD,47101,8990,Credit,CAP.,Capital,2019-12-23
119,73902326,62640255,4590123,9141162,INT,USD,58110,3134,Debit,ETF,Exchange Traded Funds,2023-11-14
434,64511959,55030040,2082873,9501467,INT,EUR,12002,9091,Credit,CTF,Child Trust Fund,2019-05-19
178,78885665,29201808,6148566,4116204,DIV,USD,40205,7289,Credit,LTI,Loan to Income,2012-08-11
588,95538225,19634584,2045101,1160593,DIV,USD,54996,230,Debit,Q1,First quarter of the year,2022-08-03
789,94378458,42743976,1419692,4052614,DIV,AUD,67425,9431,Debit,ADMIS,Admission,2017-04-20
985,19439955,46171800,599873,1838075,DIV,USD,70497,2214,Debit,DGI,Domestically Generated Inflation,2018-07-29
849,89493422,93908941,4923006,6752612,INT,USD,42346,9827,Credit,EBT,Earnings Before Taxes,2012-05-07
64,92248988,83303286,6535937,2158083,DIV,GBP,85153,9409,Debit,CIMPS,Contracted-in Money Purchase Scheme,2011-05-28
592,73841505,79170244,2371470,7055588,INT,SEK,16759,2877,Debit,EC,European Commission,2023-05-18
576,35751673,34979907,5234044,3048453,DIV,USD,45871,1861,Debit,Q2,Second quarter of the year,2013-08-05
87,68195161,93588489,7140744,1894381,INT,USD,30608,4006,Debit,ETF,Exchange Traded Funds,2014-11-08
444,47790989,40678084,5550494,4836339,DIV,CHF,36165,7758,Debit,AID,Agency For International Development,2012-12-25
470,57782226,28591329,4092015,6336940,DIV,USD,59584,2594,Credit,B & C,Bonds And Coupons,2018-08-04
940,56678565,68244433,6150499,5010617,INT,USD,76425,8297,Credit,TV,Transfer Value,2016-11-30
628,77524664,82154926,6744035,3354770,INT,CAD,41586,3042,Debit,AFD,Allowance For Depreciation,2012-08-19
298,35769945,22171807,3830764,6444940,DIV,USD,94534,5132,Credit,PV,Present Value,2016-05-04
996,82915360,59192846,1725319,6474990,DIV,USD,73934,3889,Credit,NAV,Net Asset Value,2018-05-13
89,49324675,86206711,8631668,6386635,DIV,USD,87402,4531,Credit,WPA,With Profits Actuary / With Profits Annuity,2019-09-04
848,58010375,79170244,8621486,4701779,DIV,USD,23729,1658,Debit,PBT,Profit before Taxes,2022-10-08
627,67953850,58745687,450658,4762844,DIV,USD,8899,6161,Debit,CWP,Conventional With Profits,2013-06-21
427,77241645,54312709,4345332,3664060,DIV,JPY,74982,9072,Debit,NAV,Net Asset Value,2015-05-27
832,62587549,20036483,668448,1157681,INT,USD,70547,7095,Credit,PBT,Profit before Taxes,2021-12-11
168,20786595,93507249,6139116,6447863,DIV,USD,2626,3356,Credit,BEN/BENF,Benefit(s),2010-06-02
952,57734034,59048645,5504462,2794932,DIV,JPY,85699,4365,Credit,B & C,Bonds And Coupons,2015-03-19
639,92966810,23100693,2282475,3358205,DIV,USD,36133,9555,Credit,FoHF,Fund of Hedge Funds,2022-07-10
250,82294448,95538225,1366608,7147942,INT,USD,43467,5535,Debit,IHT,Inheritance Tax,2014-09-01
476,26171882,38031094,7978881,4867787,DIV,USD,12908,3370,Debit,CT,Corporation Tax,2018-08-22
516,36349897,86299615,6309682,1843999,DIV,CAD,27194,4053,Credit,ETF,Exchange Traded Funds,2016-09-12
992,30358728,57210307,4018845,7684833,INT,USD,87373,987,Credit,ADT,Auditing,2023-07-02
724,77574403,97475038,6118920,9985397,INT,USD,93276,3571,Debit,FoF,Fund of Funds,2013-02-28
632,31340527,24354484,3703512,9269325,INT,USD,99527,1668,Credit,AFD,Allowance For Depreciation,2017-11-01
869,51033295,12268938,3148826,8704698,INT,GBP,88663,1613,Debit,C/S,Cost Sharing,2014-12-11
833,67397732,98313911,477592,9181220,DIV,NZD,3317,1109,Credit,AFD,Allowance For Depreciation,2016-01-11
908,41160695,79618689,6991965,9866130,DIV,AUD,86631,4222,Credit,ADMIS,Admission,2019-02-28
981,71036117,70786814,8981793,9643185,INT,USD,56264,2378,Credit,Q3,Third quarter of the year,2017-01-30
110,25266403,87873245,9649772,5465447,INT,USD,79958,7880,Debit,CTF,Child Trust Fund,2021-11-28
828,70230158,77509694,9438671,5620562,INT,USD,32274,4417,Credit,NAV,Net Asset Value,2022-08-12
523,27627521,90602675,8815604,4276593,DIV,USD,7835,2480,Debit,Q3,Third quarter of the year,2012-02-14
383,49161774,27599999,510855,5859921,DIV,USD,96026,3913,Debit,CDS,Credit Default Swap,2011-11-11
63,81086143,29026094,4107146,5999747,DIV,EUR,21037,3395,Debit,CIMPS,Contracted-in Money Purchase Scheme,2020-06-08
995,49948663,73902326,6636730,7171479,DIV,USD,76410,9553,Debit,PBT,Profit before Taxes,2011-02-23
295,59055148,80471878,1538477,1640634,INT,USD,67900,42,Credit,ADMIN,Administrative,2013-03-10
855,89371774,31394607,7565096,8519774,INT,CHF,47725,452,Debit,CIMPS,Contracted-in Money Purchase Scheme,2017-07-15
966,30575606,74382849,5077712,8810086,DIV,CNY,80714,279,Credit,AID,Agency For International Development,2014-08-17
850,11837642,39523975,356820,3103845,INT,USD,53734,551,Debit,BEN/BENF,Benefit(s),2010-07-01
917,64470638,30575606,8590696,4642946,INT,USD,75423,7841,Debit,WPA,With Profits Actuary / With Profits Annuity,2019-05-27
542,93450232,76551515,7950387,7120452,DIV,USD,92939,3118,Debit,AFFRS,Affairs,2021-08-14
658,36776425,94100035,8757182,8910991,INT,CAD,6291,8359,Debit,RoC,Return on Capital,2021-02-05
146,41069180,30209934,8092961,9122731,DIV,USD,34388,3654,Credit,PAT,Profit after Taxes,2016-12-04
964,66106388,52596664,527500,3423392,DIV,GBP,54134,144,Debit,ABS,Absences - As In Compensated Absences,2022-02-04
122,26496086,91907768,515521,9250473,INT,CNY,47146,2039,Debit,ADMIS,Admission,2022-08-15
796,84760669,80846630,3430752,6295702,DIV,USD,25798,2224,Debit,RoC,Return on Capital,2020-05-04
6,14452826,67053989,651152,2646481,DIV,USD,88322,1334,Credit,PBT,Profit before Taxes,2021-07-14
718,82120813,18572216,2302173,1266333,DIV,CAD,39392,9869,Credit,Q1,First quarter of the year,2017-09-27
93,89209102,81243037,518678,7535794,INT,CHF,96160,234,Debit,PAT,Profit after Taxes,2010-03-10
955,54910698,91917757,8654696,9146854,INT,EUR,93806,8842,Credit,CAR,Centralized Accounts Receivable,2017-05-10
383,36916134,83920230,2755080,6303453,DIV,USD,19608,2119,Credit,ADMIS,Admission,2017-08-19
209,72885781,45989749,3969553,8424975,DIV,JPY,14469,6115,Credit,Q4,Fourth quarter of the year,2023-12-06
315,90779288,47813104,7989801,6365174,INT,CHF,56926,9760,Credit,NBV,Net Book Value,2021-03-25
823,73583913,87974880,4935238,1359083,INT,USD,29282,6079,Debit,Q1,First quarter of the year,2010-03-19
292,91917757,88860178,8540648,6971665,DIV,USD,5884,2397,Credit,PBT,Profit before Taxes,2020-09-30
484,50986295,88074438,1728280,2057026,INT,USD,41265,1571,Credit,VaR,Value at Risk,2013-05-14
362,28553724,83972745,1641006,3622767,INT,EUR,32812,8786,Debit,MBI,Management Buy In,2019-01-31
141,56528908,82111994,2270654,2536048,DIV,GBP,82557,3195,Credit,CDS,Credit Default Swap,2016-07-24
235,53652200,74382849,1451470,2931984,INT,USD,63518,1089,Debit,B & C,Bonds And Coupons,2021-10-23
529,94982548,87910940,9509623,3166575,INT,USD,33427,2339,Debit,UHNW,Ultra High Net Worth,2017-02-26
492,56803801,86128922,1129155,2637176,INT,EUR,51558,6746,Credit,NBV,Net Book Value,2016-02-16
745,79177670,11339176,2892627,5854989,DIV,USD,70608,75,Debit,RCM,Risk Capital Margin,2011-01-21
727,40585163,27599999,1045358,1510886,DIV,CAD,24087,7753,Credit,AFFRS,Affairs,2020-06-07
774,94860315,61153373,7076982,3625461,INT,USD,31935,9474,Debit,ADJ,Adjustment,2014-09-20
520,44262365,56335200,1117804,4363224,INT,USD,97545,2165,Debit,FTT,Financial Transaction Tax,2017-05-15
726,25712163,74266804,3032390,5944847,INT,USD,84325,7231,Credit,CT,Corporation Tax,2023-06-12
598,17501495,90649276,7288701,2521562,INT,NZD,12528,3780,Credit,CIMPS,Contracted-in Money Purchase Scheme,2017-04-16
582,62824975,80188763,5871369,1793772,INT,USD,38038,3237,Debit,IHT,Inheritance Tax,2016-03-26
949,85728586,48483391,2887689,7256819,INT,CAD,56594,8399,Debit,EBT,Earnings Before Taxes,2011-12-04
252,34317932,76421577,8614090,6804256,INT,USD,76237,220,Credit,CAP.,Capital,2015-07-01
617,80238462,12127896,7685350,4899781,INT,USD,14108,622,Credit,EBT,Earnings Before Taxes,2020-08-17
330,92057537,49324675,7072730,2398939,DIV,GBP,95986,2160,Debit,CAP.,Capital,2019-04-24
549,24271664,56213876,8814254,8747790,DIV,USD,26815,5060,Credit,CDS,Credit Default Swap,2011-07-11
640,90649276,18492606,5142538,8117111,DIV,USD,37296,7764,Credit,WPA,With Profits Actuary / With Profits Annuity,2015-04-20
129,54845420,29877655,7243355,3878859,INT,USD,98482,6669,Debit,PV,Present Value,2020-05-16
237,43641124,76421577,4588470,1925467,INT,USD,73328,8581,Credit,NAV,Net Asset Value,2013-06-18
288,35390240,65134427,4623374,1893657,DIV,USD,25686,3121,Credit,CT,Corporation Tax,2011-08-17
850,26750452,76224956,497731,6310867,DIV,USD,18712,9759,Credit,WPICC,With Profits Insurance Capital Component,2014-12-04
85,20896996,47790989,3455810,3456369,DIV,USD,33991,114,Credit,A/R,Accounts Receivable,2023-08-09
156,30209934,95583720,3329173,6453521,DIV,USD,73620,5209,Debit,A/R,Accounts Receivable,2021-12-08
822,22171807,90282782,8065548,1037555,INT,USD,61138,2525,Credit,VaR,Value at Risk,2014-07-08
100,94751586,86266315,9681142,3259959,INT,USD,6184,2999,Debit,CESR,Committee of European Securities Regulators,2018-12-29
